1.30525022144787e-10,3.01276909252102,3.65176895762458e-26,2.88491007448059e-26
2.61050044289575e-10,3.80523385541858,3.2577382580309e-26,1.48475745197052e-26
3.91575066434362e-10,4.44733688144991,3.34881432853506e-26,1.24660122264588e-26
5.2210008857915e-10,5.18948918596269,3.49782909288774e-26,1.15254816968535e-26
6.52625110723937e-10,5.98721246479166,3.63863301954032e-26,1.07843327845921e-26
7.83150132868725e-10,6.88950570907639,3.78675174504696e-26,1.02809534130012e-26
9.13675155013512e-10,7.85785095744957,3.92503577443438e-26,9.80433878276537e-27
1.0442001771583e-09,8.91272853577343,4.06031930235799e-26,9.39930279065221e-27
1.17472519930309e-09,10.0701732627225,4.19479568505346e-26,9.06677061244639e-27
1.30525022144787e-09,11.3215262668433,4.32511678634242e-26,8.76124328005461e-27
1.43577524359266e-09,12.6717533413493,4.45194163399889e-26,8.48226003131056e-27
1.56630026573745e-09,14.1257030262656,4.57568812246461e-26,8.22791428962451e-27
1.69682528788224e-09,15.6882862881503,4.69664084267539e-26,7.99582371579212e-27
1.82735031002702e-09,17.3643110390872,4.81502123033609e-26,7.78354513828545e-27
1.95787533217181e-09,19.1587394717815,4.93100120600795e-26,7.58878580460447e-27
2.0884003543166e-09,21.076569837206,5.04472743642989e-26,7.40946185484905e-27
2.21892537646139e-09,23.1229955806213,5.15632369893939e-26,7.24372221395265e-27
2.34945039860617e-09,25.3030399328423,5.26590992309975e-26,7.08992157081174e-27
2.47997542075096e-09,27.6223222300703,5.37357891922075e-26,6.94663249615094e-27
2.61050044289575e-09,30.0611828082367,5.47814103889808e-26,6.80066682161093e-27
2.74102546504054e-09,32.6561139233538,5.58169332959281e-26,6.67264405382333e-27
2.87155048718532e-09,35.4162210817524,5.68421280461858e-26,6.55877207372964e-27
3.00207550933011e-09,38.3273330421906,5.78476475806434e-26,6.44732198728865e-27
3.1326005314749e-09,41.3582162315126,5.88226048257792e-26,6.32761195032696e-27
3.26312555361969e-09,44.6058605939211,5.98035179615353e-26,6.23619135568703e-27
3.39365057576447e-09,47.9915425978213,6.07582677538461e-26,6.13664618044219e-27
3.52417559790926e-09,51.5444826378012,6.16986935587203e-26,6.04236608306393e-27
3.65470062005405e-09,55.311063245676,6.2636032851848e-26,5.96269265345023e-27
3.78522564219884e-09,59.1911090064266,6.3542691732701e-26,5.86852019925887e-27
3.91575066434362e-09,63.341235494488,6.44584077767837e-26,5.80087003487371e-27
4.04627568648841e-09,67.5846487208215,6.53400292368086e-26,5.71301180604399e-27
4.1768007086332e-09,72.1158142500021,6.62307028649942e-26,5.6505187311098e-27
4.30732573077799e-09,76.7649658668045,6.70944477886036e-26,5.57393328768631e-27
4.43785075292277e-09,81.6675948950767,6.79573721917759e-26,5.51077385738856e-27
4.56837577506756e-09,86.7730333452458,6.88091301980383e-26,5.44930406148004e-27
4.69890079721235e-09,92.0303663808367,6.96420808728769e-26,5.38069603803132e-27
4.82942581935714e-09,97.5904593592564,7.04788729009532e-26,5.32912102988535e-27
4.95995084150192e-09,103.296843193409,7.12962248380664e-26,5.26864637914351e-27
5.09047586364671e-09,109.227451536267,7.21055029434225e-26,5.21135254885224e-27
5.2210008857915e-09,115.441403247778,7.29131105957911e-26,5.16364248054501e-27
5.35152590793629e-09,121.8479542642,7.37078022288956e-26,5.11274034551508e-27
5.48205093008107e-09,128.421545528543,7.44879226880079e-26,5.05686334796727e-27
5.61257595222586e-09,135.320379737008,7.52695131955338e-26,5.01303860777199e-27
5.74310097437065e-09,142.455220663327,7.60426559057056e-26,4.96972297015741e-27
5.87362599651544e-09,149.810913091932,7.68062601619642e-26,4.92553492020825e-27
6.00415101866022e-09,157.323976093752,7.75558154380481e-26,4.87568297441449e-27
6.13467604080501e-09,165.181661751894,7.83063722986042e-26,4.83614450708674e-27
6.2652010629498e-09,173.287131268062,7.90495502727245e-26,4.79722305861181e-27
6.39572608509459e-09,181.641546989029,7.97856366273999e-26,4.75895384315809e-27
6.52625110723937e-09,190.248582685989,8.0514821832279e-26,4.72137537813449e-27
6.65677612938416e-09,199.107432211329,8.12371015883582e-26,4.68430286502108e-27
6.78730115152895e-09,208.140359185567,8.19485212727837e-26,4.64344441689623e-27
6.91782617367374e-09,217.521949442242,8.26589804002433e-26,4.60926976577297e-27
7.04835119581852e-09,227.164383862051,8.33633415233292e-26,4.57576257064993e-27
7.17887621796331e-09,237.07151112079,8.40617374552222e-26,4.54294009337165e-27
7.3094012401081e-09,247.244022526258,8.47543646678941e-26,4.51080570812971e-27
7.43992626225289e-09,257.684798253617,8.54413607389786e-26,4.47936647647416e-27
7.57045128439767e-09,268.39421222191,8.61229060276322e-26,4.44861912677684e-27
7.70097630654246e-09,279.376135551495,8.67991033254616e-26,4.41856786336026e-27
7.83150132868725e-09,290.62897236092,8.7470150616702e-26,4.38919934416751e-27
7.96202635083204e-09,302.158213989873,8.81361094271799e-26,4.36051737647724e-27
8.09255137297682e-09,313.961737809003,8.87971685844586e-26,4.33250365370808e-27
8.22307639512161e-09,326.04237514762,8.94534239461031e-26,4.30515121051171e-27
8.3536014172664e-09,338.402892832431,9.01049702219273e-26,4.27845093727749e-27
8.48412643941118e-09,351.041675877052,9.07519621694035e-26,4.25238189105525e-27
8.61465146155597e-09,363.961309526339,9.13944851399728e-26,4.2269319068756e-27
8.74517648370076e-09,377.16458791189,9.20326199438007e-26,4.2020877217777e-27
8.87570150584555e-09,390.650175837243,9.26664981587666e-26,4.17782587946598e-27
9.00622652799034e-09,404.419275502739,9.32962112353452e-26,4.15412767746987e-27
